date,mean_temp,max_temp,min_temp,dew_point,avg_humidity,max_humidity,min_humidity,precipitation,sea_level_pressure,wind_speed,max_wind_speed,visibility
2017-06-14,18,22,15,14,76,94,49,0.0,1016.94,5,15,10.0
2017-06-15,20,27,13,14,70,100,42,0.0,1017.70,4,11,10.0
2017-06-16,21,27,15,16,78,94,51,0.0,1016.10,4,17,10.0
2017-06-17,19,25,13,12,69,100,27,0.0,1017.85,5,17,8.5
2017-06-18,18,26,9,9,58,87,34,0.0,1021.32,4,15,10.0
2017-06-19,18,27,10,11,61,94,34,0.0,1022.54,4,15,10.0
2017-06-02,20,27,14,14,69,88,42,0.0,1017.83,7,20,10.0
2017-06-20,21,30,12,14,63,94,35,0.0,1018.44,5,22,10.0
2017-06-21,24,32,15,15,65,88,36,0.0,1016.02,10,35,10.0
2017-06-22,23,32,14,16,69,100,38,0.0,1016.55,5,15,9.6
2017-06-23,26,32,19,17,62,88,34,0.0,1015.12,9,18,10.0
2017-06-24,24,32,17,19,75,94,43,0.0,1015.85,4,22,10.0
2017-06-25,20,24,17,19,91,100,78,0.0,1013.85,2,26,9.5
2017-06-26,22,28,15,16,73,100,39,0.0,1014.77,3,13,9.5
2017-06-27,20,26,15,16,80,94,54,0.0,1011.83,3,18,10.0
2017-06-28,20,26,15,16,89,100,57,0.0,1005.83,4,18,9.5
2017-06-29,19,24,14,14,79,100,47,0.0,1002.83,5,22,9.7
2017-06-03,20,26,13,15,75,94,44,0.0,1015.77,4,11,10.0
2017-06-30,18,24,11,12,71,94,36,0.0,1009.60,5,18,10.0
2017-06-04,20,28,12,13,66,100,32,0.0,1012.71,6,26,10.0
2017-06-05,20,23,16,13,73,88,50,0.0,1014.94,3,13,9.7
2017-06-06,18,22,13,14,85,94,60,0.0,1009.83,5,26,9.7
2017-06-07,13,15,11,11,87,94,77,0.0,1016.04,8,22,10.0
2017-06-08,14,21,6,8,69,100,35,0.0,1021.62,5,15,10.0
2017-06-09,16,25,8,9,64,93,28,0.0,1017.71,3,11,10.0
2017-07-01,19,24,14,13,72,100,38,0.0,1012.04,4,13,9.9
2017-07-10,25,31,19,16,59,88,33,0.0,1012.31,5,20,10.0
2017-07-11,23,30,16,16,66,100,40,0.0,1013.36,5,18,9.7
2017-07-12,22,29,16,16,73,100,45,0.0,1014.28,3,15,9.1
2017-07-13,21,26,16,17,83,100,54,0.0,1016.04,4,11,9.9
2017-07-14,18,21,15,12,72,94,46,0.0,1016.56,8,17,10.0
2017-07-15,18,24,11,9,60,100,31,0.0,1017.06,5,20,10.0
2017-07-16,16,23,8,8,60,87,33,0.0,1022.12,4,13,10.0
2017-07-17,18,27,8,10,64,93,34,0.0,1022.37,3,9,10.0
2017-07-18,20,29,11,12,63,94,32,0.0,1020.42,4,9,10.0
2017-07-19,22,30,13,14,64,94,33,0.0,1017.02,5,20,10.0
2017-07-02,16,22,10,12,73,94,46,0.0,1015.13,3,11,10.0
2017-07-20,22,30,14,15,66,94,40,0.0,1013.28,5,20,10.0
2017-07-21,23,31,15,15,66,94,35,0.0,1014.33,3,9,10.0
2017-07-22,24,31,18,16,61,88,35,0.0,1014.25,6,18,10.0
2017-07-23,23,31,15,16,65,94,38,0.0,1014.33,5,20,10.0
2017-07-24,19,22,16,17,85,94,68,0.0,1008.35,8,15,9.8
2017-07-25,18,24,12,12,80,100,41,0.0,1006.30,5,33,8.8
2017-07-26,14,21,8,12,81,100,53,0.0,1006.44,5,13,10.0
2017-07-27,19,25,13,12,73,94,41,0.0,1010.40,4,11,10.0
2017-07-28,22,29,15,14,67,94,35,0.0,1012.72,4,18,10.0
2017-07-29,22,29,15,15,69,88,42,0.0,1018.32,4,9,10.0
2017-07-03,20,25,14,13,70,100,47,0.0,1019.36,4,20,10.0
2017-07-30,22,29,16,17,74,94,45,0.0,1016.48,4,18,10.0
2017-07-31,24,32,16,17,70,100,38,0.0,1018.04,4,11,10.0
2017-07-04,20,27,13,14,69,100,42,0.0,1021.15,3,15,10.0
2017-07-05,21,29,13,15,70,94,45,0.0,1019.58,4,15,10.0
2017-07-06,23,32,14,15,62,94,29,0.0,1018.76,3,13,10.0
2017-07-07,24,31,16,16,71,94,43,0.0,1018.02,4,24,10.0
2017-07-08,24,32,17,17,69,94,40,0.0,1016.81,5,17,10.0
2017-07-09,26,32,19,17,60,83,33,0.0,1014.94,8,17,10.0
2017-08-01,26,34,17,18,66,94,38,0.0,1019.40,4,11,10.0
2017-08-10,23,28,18,19,83,100,54,0.0,1015.02,7,26,10.0
2017-08-11,20,25,16,15,77,100,36,0.0,1012.36,6,18,9.4
2017-08-12,18,22,13,13,76,94,57,0.0,1015.15,5,15,10.0
2017-08-13,19,27,11,13,69,100,37,0.0,1018.77,6,15,10.0
2017-08-14,20,27,13,14,67,94,39,0.0,1021.76,5,11,10.0
2017-08-15,20,28,13,14,67,94,37,0.0,1021.37,4,13,10.0
2017-08-16,22,30,14,15,73,94,37,0.0,1020.04,4,22,9.9
2017-08-17,22,30,15,16,72,100,40,0.0,1020.11,4,9,10.0
2017-08-18,23,31,15,16,69,94,35,0.0,1018.15,3,11,10.0
2017-08-19,20,25,16,16,80,94,57,0.0,1015.96,5,17,9.9
2017-08-02,26,35,17,17,64,88,32,0.0,1018.43,6,33,9.7
2017-08-20,18,23,12,12,76,100,43,0.0,1019.79,6,20,9.9
2017-08-21,16,23,8,9,67,100,36,0.0,1021.40,5,17,10.0
2017-08-22,15,23,7,9,69,100,38,0.0,1020.77,3,9,10.0
2017-08-23,17,26,8,11,71,100,39,0.0,1018.72,2,7,10.0
2017-08-24,20,29,11,14,73,94,42,0.0,1019.15,3,13,10.0
2017-08-25,22,31,13,15,71,94,40,0.0,1019.96,4,13,10.0
2017-08-26,22,31,14,17,75,100,46,0.0,1018.33,3,13,10.0
2017-08-27,24,32,16,16,67,100,29,0.0,1016.29,4,26,10.0
2017-08-28,20,27,14,14,78,100,48,0.0,1018.11,6,20,9.7
2017-08-29,18,25,12,14,82,100,50,0.0,1019.27,3,11,7.4
2017-08-03,26,34,17,18,69,100,26,0.0,1017.81,4,11,10.0
2017-08-30,18,27,10,13,76,100,39,0.0,1017.54,3,7,10.0
2017-08-31,20,29,12,14,69,100,40,0.0,1015.08,6,24,10.0
2017-08-04,28,36,19,19,66,94,32,0.0,1013.44,3,15,10.0
2017-08-05,26,33,19,19,67,94,40,0.0,1014.68,6,15,10.0
2017-08-06,23,29,17,19,75,94,48,0.0,1015.81,8,44,9.8
2017-08-07,20,25,16,14,70,100,41,0.0,1019.89,7,17,9.9
2017-08-08,22,28,15,16,70,94,48,0.0,1016.66,5,11,10.0
2017-08-09,24,30,17,19,75,94,55,0.0,1015.92,5,17,10.0
2017-09-01,17,20,14,15,91,100,77,0.0,1014.26,4,26,9.7
2017-09-10,16,17,14,15,96,100,88,0.0,1006.31,4,11,7.1
2017-09-11,16,18,15,16,97,100,88,0.0,1004.06,4,15,7.6
2017-09-12,12,16,9,11,93,100,77,0.0,1009.08,7,24,9.4
2017-09-13,12,19,6,8,83,100,49,0.0,1018.10,5,22,6.1
2017-09-14,13,18,8,12,91,100,73,0.0,1012.79,8,20,9.8
2017-09-15,10,12,9,9,93,100,82,0.0,1016.35,9,20,9.7
2017-09-16,12,13,10,11,96,100,88,0.0,1011.61,4,15,8.7
2017-09-17,14,17,9,11,90,100,67,0.0,1011.42,6,24,8.1
2017-09-18,12,16,9,10,91,100,72,0.0,1015.90,5,18,10.0
2017-09-19,8,10,7,7,94,100,87,0.0,1011.96,11,17,9.9
2017-09-02,14,18,11,13,88,100,72,0.0,1012.31,11,28,10.0
2017-09-20,10,13,6,8,90,100,58,0.0,1014.79,7,24,9.4
2017-09-21,12,20,3,6,80,100,33,0.0,1018.25,3,9,8.0
2017-09-22,12,19,4,7,84,100,55,0.0,1020.58,3,9,10.0
2017-09-23,12,20,4,9,86,100,52,0.0,1020.71,3,11,10.0
2017-09-24,12,14,11,12,95,100,88,0.0,1020.08,3,7,8.6
2017-09-25,13,15,11,11,95,100,82,0.0,1021.15,3,9,8.0
2017-09-26,12,14,10,11,95,100,88,0.0,1023.02,5,13,9.2
2017-09-27,14,17,10,12,92,100,77,0.0,1025.04,3,7,10.0
2017-09-28,12,19,6,9,82,100,49,0.0,1027.43,7,24,9.5
2017-09-29,12,18,5,8,82,100,52,0.0,1026.04,4,20,8.7
2017-09-03,14,19,10,9,75,100,40,0.0,1011.67,5,13,10.0
2017-09-30,12,17,6,7,75,100,42,0.0,1022.80,4,15,10.0
2017-09-04,13,22,4,8,77,100,43,0.0,1017.11,4,15,10.0
2017-09-05,16,23,8,10,76,100,38,0.0,1020.41,5,11,10.0
2017-09-06,16,24,9,12,81,100,53,0.0,1017.19,4,17,10.0
2017-09-07,14,15,12,13,95,100,88,0.0,1016.17,5,18,9.6
2017-09-08,14,17,12,12,90,100,68,0.0,1015.42,3,9,9.7
2017-09-09,14,19,10,13,91,100,68,0.0,1007.60,4,9,8.5
